TranscriptID	GeneID	ProteinID	Description
XM_014746024.1	LOC106785488	XP_014601510.1	PREDICTED:_Polistes_canadensis_glutaminase_kidney_isoform,_mitochondrial_(LOC106785488),_transcript_variant_X9,_mRNA
XM_014746025.1	LOC106785489	XP_014601511.1	PREDICTED:_Polistes_canadensis_leucine-rich_PPR_motif-containing_protein,_mitochondrial-like_(LOC106785489),_transcript_variant_X1,_mRNA
XM_014746026.1	LOC106785489	XP_014601512.1	PREDICTED:_Polistes_canadensis_leucine-rich_PPR_motif-containing_protein,_mitochondrial-like_(LOC106785489),_transcript_variant_X2,_mRNA
XM_014746027.1	LOC106785491	XP_014601513.1	PREDICTED:_Polistes_canadensis_barrier-to-autointegration_factor_B_(LOC106785491),_transcript_variant_X1,_mRNA
XM_014746028.1	LOC106785491	XP_014601514.1	PREDICTED:_Polistes_canadensis_barrier-to-autointegration_factor_B_(LOC106785491),_transcript_variant_X2,_mRNA
XM_014746029.1	LOC106785492	XP_014601515.1	PREDICTED:_Polistes_canadensis_translocation_protein_SEC63_homolog_(LOC106785492),_mRNA
XM_014746030.1	LOC106785493	XP_014601516.1	PREDICTED:_Polistes_canadensis_sodium/potassium-transporting_ATPase_subunit_beta-1-interacting_protein_(LOC106785493),_transcript_variant_X1,_mRNA
XM_014746031.1	LOC106785493	XP_014601517.1	PREDICTED:_Polistes_canadensis_sodium/potassium-transporting_ATPase_subunit_beta-1-interacting_protein_(LOC106785493),_transcript_variant_X2,_mRNA
XM_014746032.1	LOC106785493	XP_014601518.1	PREDICTED:_Polistes_canadensis_sodium/potassium-transporting_ATPase_subunit_beta-1-interacting_protein_(LOC106785493),_transcript_variant_X3,_mRNA
XM_014746033.1	LOC106785493	XP_014601519.1	PREDICTED:_Polistes_canadensis_sodium/potassium-transporting_ATPase_subunit_beta-1-interacting_protein_(LOC106785493),_transcript_variant_X4,_mRNA
XM_014746034.1	LOC106785494	XP_014601520.1	PREDICTED:_Polistes_canadensis_short-chain_dehydrogenase/reductase_family_16C_member_6-like_(LOC106785494),_transcript_variant_X1,_mRNA
XM_014746035.1	LOC106785494	XP_014601521.1	PREDICTED:_Polistes_canadensis_short-chain_dehydrogenase/reductase_family_16C_member_6-like_(LOC106785494),_transcript_variant_X2,_mRNA
XM_014746036.1	LOC106785495	XP_014601522.1	PREDICTED:_Polistes_canadensis_kinesin-like_protein_costa_(LOC106785495),_transcript_variant_X1,_mRNA
XM_014746037.1	LOC106785495	XP_014601523.1	PREDICTED:_Polistes_canadensis_kinesin-like_protein_costa_(LOC106785495),_transcript_variant_X2,_mRNA
XM_014746038.1	LOC106785490	XP_014601524.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785490_(LOC106785490),_transcript_variant_X3,_mRNA
XM_014746039.1	LOC106785495	XP_014601525.1	PREDICTED:_Polistes_canadensis_kinesin-like_protein_costa_(LOC106785495),_transcript_variant_X3,_mRNA
XM_014746040.1	LOC106785496	XP_014601526.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rap-1_(LOC106785496),_transcript_variant_X1,_mRNA
XM_014746041.1	LOC106785496	XP_014601527.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rap-1_(LOC106785496),_transcript_variant_X2,_mRNA
XM_014746042.1	LOC106785496	XP_014601528.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rap-1_(LOC106785496),_transcript_variant_X3,_mRNA
XM_014746043.1	LOC106785496	XP_014601529.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rap-1_(LOC106785496),_transcript_variant_X4,_mRNA
XM_014746044.1	LOC106785496	XP_014601530.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rap-1_(LOC106785496),_transcript_variant_X5,_mRNA
XM_014746045.1	LOC106785496	XP_014601531.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rap-1_(LOC106785496),_transcript_variant_X6,_mRNA
XM_014746046.1	LOC106785497	XP_014601532.1	PREDICTED:_Polistes_canadensis_inhibitor_of_nuclear_factor_kappa-B_kinase_subunit_alpha-like_(LOC106785497),_mRNA
XM_014746047.1	LOC106785498	XP_014601533.1	PREDICTED:_Polistes_canadensis_serine/threonine-protein_kinase_ICK_(LOC106785498),_mRNA
XM_014746048.1	LOC106785500	XP_014601534.1	PREDICTED:_Polistes_canadensis_V-type_proton_ATPase_subunit_D-like_(LOC106785500),_mRNA
XM_014746049.1	LOC106785501	XP_014601535.1	PREDICTED:_Polistes_canadensis_malate_dehydrogenase,_mitochondrial-like_(LOC106785501),_mRNA
XM_014746050.1	LOC106785499	XP_014601536.1	PREDICTED:_Polistes_canadensis_ankyrin_repeat_and_protein_kinase_domain-containing_protein_1-like_(LOC106785499),_mRNA
XM_014746051.1	LOC106785502	XP_014601537.1	PREDICTED:_Polistes_canadensis_adenylate_kinase_isoenzyme_1-like_(LOC106785502),_mRNA
XM_014746052.1	LOC106785503	XP_014601538.1	PREDICTED:_Polistes_canadensis_sodium/potassium/calcium_exchanger_3-like_(LOC106785503),_mRNA
XM_014746053.1	LOC106785504	XP_014601539.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785504_(LOC106785504),_partial_mRNA
XM_014746054.1	LOC106785505	XP_014601540.1	PREDICTED:_Polistes_canadensis_P17/29C-like_protein_DDB_G0287399_(LOC106785505),_mRNA
XM_014746055.1	LOC106785507	XP_014601541.1	PREDICTED:_Polistes_canadensis_uncharacterized_protein_DDB_G0293860-like_(LOC106785507),_mRNA
XM_014746056.1	LOC106785508	XP_014601542.1	PREDICTED:_Polistes_canadensis_putative_lysozyme-like_protein_(LOC106785508),_mRNA
XM_014746057.1	LOC106785509	XP_014601543.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785509_(LOC106785509),_mRNA
XM_014746058.1	LOC106785511	XP_014601544.1	PREDICTED:_Polistes_canadensis_farnesol_dehydrogenase-like_(LOC106785511),_transcript_variant_X1,_mRNA
XM_014746059.1	LOC106785511	XP_014601545.1	PREDICTED:_Polistes_canadensis_farnesol_dehydrogenase-like_(LOC106785511),_transcript_variant_X2,_mRNA
XM_014746060.1	LOC106785510	XP_014601546.1	PREDICTED:_Polistes_canadensis_mevalonate_kinase_(LOC106785510),_transcript_variant_X1,_mRNA
XM_014746061.1	LOC106785513	XP_014601547.1	PREDICTED:_Polistes_canadensis_innexin_inx7-like_(LOC106785513),_mRNA
XM_014746062.1	LOC106785514	XP_014601548.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785514_(LOC106785514),_transcript_variant_X1,_mRNA
XM_014746063.1	LOC106785514	XP_014601549.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785514_(LOC106785514),_transcript_variant_X2,_mRNA
XM_014746064.1	LOC106785515	XP_014601550.1	PREDICTED:_Polistes_canadensis_DNA-directed_RNA_polymerase_I_subunit_RPA2_(LOC106785515),_mRNA
XM_014746065.1	LOC106785516	XP_014601551.1	PREDICTED:_Polistes_canadensis_GTPase-activating_Rap/Ran-GAP_domain-like_protein_3_(LOC106785516),_transcript_variant_X1,_mRNA
XM_014746066.1	LOC106785516	XP_014601552.1	PREDICTED:_Polistes_canadensis_GTPase-activating_Rap/Ran-GAP_domain-like_protein_3_(LOC106785516),_transcript_variant_X2,_mRNA
XM_014746067.1	LOC106785516	XP_014601553.1	PREDICTED:_Polistes_canadensis_GTPase-activating_Rap/Ran-GAP_domain-like_protein_3_(LOC106785516),_transcript_variant_X3,_mRNA
XM_014746068.1	LOC106785516	XP_014601554.1	PREDICTED:_Polistes_canadensis_GTPase-activating_Rap/Ran-GAP_domain-like_protein_3_(LOC106785516),_transcript_variant_X4,_mRNA
XM_014746069.1	LOC106785510	XP_014601555.1	PREDICTED:_Polistes_canadensis_mevalonate_kinase_(LOC106785510),_transcript_variant_X2,_mRNA
XM_014746070.1	LOC106785517	XP_014601556.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785517_(LOC106785517),_transcript_variant_X1,_mRNA
XM_014746071.1	LOC106785517	XP_014601557.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785517_(LOC106785517),_transcript_variant_X2,_mRNA
XM_014746072.1	LOC106785517	XP_014601558.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785517_(LOC106785517),_transcript_variant_X3,_mRNA
XM_014746073.1	LOC106785518	XP_014601559.1	PREDICTED:_Polistes_canadensis_nuclear_hormone_receptor_FTZ-F1_beta_(LOC106785518),_mRNA
XM_014746074.1	LOC106785519	XP_014601560.1	PREDICTED:_Polistes_canadensis_V-type_proton_ATPase_subunit_H_(LOC106785519),_transcript_variant_X1,_mRNA
XM_014746075.1	LOC106785519	XP_014601561.1	PREDICTED:_Polistes_canadensis_V-type_proton_ATPase_subunit_H_(LOC106785519),_transcript_variant_X2,_mRNA
XM_014746076.1	LOC106785521	XP_014601562.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785521_(LOC106785521),_transcript_variant_X1,_mRNA
XM_014746077.1	LOC106785521	XP_014601563.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785521_(LOC106785521),_transcript_variant_X2,_mRNA
XM_014746078.1	LOC106785523	XP_014601564.1	PREDICTED:_Polistes_canadensis_sodium/potassium/calcium_exchanger_3_(LOC106785523),_transcript_variant_X1,_mRNA
XM_014746079.1	LOC106785523	XP_014601565.1	PREDICTED:_Polistes_canadensis_sodium/potassium/calcium_exchanger_3_(LOC106785523),_transcript_variant_X2,_mRNA
XM_014746080.1	LOC106785523	XP_014601566.1	PREDICTED:_Polistes_canadensis_sodium/potassium/calcium_exchanger_3_(LOC106785523),_transcript_variant_X3,_mRNA
XM_014746081.1	LOC106785522	XP_014601567.1	PREDICTED:_Polistes_canadensis_dolichyl_pyrophosphate_Man9GlcNAc2_alpha-1,3-glucosyltransferase_(LOC106785522),_mRNA
XM_014746082.1	LOC106785524	XP_014601568.1	PREDICTED:_Polistes_canadensis_voltage-gated_potassium_channel_subunit_beta-2_(LOC106785524),_transcript_variant_X1,_mRNA
XM_014746083.1	LOC106785524	XP_014601569.1	PREDICTED:_Polistes_canadensis_voltage-gated_potassium_channel_subunit_beta-2_(LOC106785524),_transcript_variant_X2,_mRNA
XM_014746084.1	LOC106785524	XP_014601570.1	PREDICTED:_Polistes_canadensis_voltage-gated_potassium_channel_subunit_beta-2_(LOC106785524),_transcript_variant_X3,_mRNA
XM_014746085.1	LOC106785524	XP_014601571.1	PREDICTED:_Polistes_canadensis_voltage-gated_potassium_channel_subunit_beta-2_(LOC106785524),_transcript_variant_X4,_mRNA
XM_014746086.1	LOC106785525	XP_014601572.1	PREDICTED:_Polistes_canadensis_vesicle-associated_membrane_protein_7_(LOC106785525),_mRNA
XM_014746087.1	LOC106785526	XP_014601573.1	PREDICTED:_Polistes_canadensis_peptidyl-prolyl_cis-trans_isomerase-like_(LOC106785526),_mRNA
XM_014746088.1	LOC106785527	XP_014601574.1	PREDICTED:_Polistes_canadensis_sodium/potassium/calcium_exchanger_4-like_(LOC106785527),_mRNA
XM_014746089.1	LOC106785528	XP_014601575.1	PREDICTED:_Polistes_canadensis_syntaxin-17_(LOC106785528),_mRNA
XM_014746090.1	LOC106785530	XP_014601576.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785530_(LOC106785530),_transcript_variant_X1,_mRNA
XM_014746091.1	LOC106785530	XP_014601577.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785530_(LOC106785530),_transcript_variant_X2,_mRNA
XM_014746092.1	LOC106785530	XP_014601578.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785530_(LOC106785530),_transcript_variant_X3,_mRNA
XM_014746093.1	LOC106785531	XP_014601579.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X1,_mRNA
XM_014746094.1	LOC106785506	XP_014601580.1	PREDICTED:_Polistes_canadensis_transducin_beta-like_protein_3_(LOC106785506),_mRNA
XM_014746095.1	LOC106785529	XP_014601581.1	PREDICTED:_Polistes_canadensis_glycosyltransferase-like_protein_LARGE2_(LOC106785529),_transcript_variant_X1,_mRNA
XM_014746096.1	LOC106785531	XP_014601582.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X2,_mRNA
XM_014746097.1	LOC106785531	XP_014601583.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X3,_mRNA
XM_014746098.1	LOC106785531	XP_014601584.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X4,_mRNA
XM_014746099.1	LOC106785531	XP_014601585.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X5,_mRNA
XM_014746100.1	LOC106785531	XP_014601586.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X6,_mRNA
XM_014746101.1	LOC106785531	XP_014601587.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X7,_mRNA
XM_014746102.1	LOC106785531	XP_014601588.1	PREDICTED:_Polistes_canadensis_rho_guanine_nucleotide_exchange_factor_17_(LOC106785531),_transcript_variant_X8,_mRNA
XM_014746103.1	LOC106785533	XP_014601589.1	PREDICTED:_Polistes_canadensis_death_domain-associated_protein_6_(LOC106785533),_mRNA
XM_014746104.1	LOC106785534	XP_014601590.1	PREDICTED:_Polistes_canadensis_innexin_inx2_(LOC106785534),_mRNA
XM_014746105.1	LOC106785529	XP_014601591.1	PREDICTED:_Polistes_canadensis_glycosyltransferase-like_protein_LARGE2_(LOC106785529),_transcript_variant_X2,_mRNA
XM_014746106.1	LOC106785535	XP_014601592.1	PREDICTED:_Polistes_canadensis_kynurenine_formamidase_(LOC106785535),_transcript_variant_X1,_mRNA
XM_014746107.1	LOC106785535	XP_014601593.1	PREDICTED:_Polistes_canadensis_kynurenine_formamidase_(LOC106785535),_transcript_variant_X2,_mRNA
XM_014746108.1	LOC106785535	XP_014601594.1	PREDICTED:_Polistes_canadensis_kynurenine_formamidase_(LOC106785535),_transcript_variant_X3,_mRNA
XM_014746109.1	LOC106785535	XP_014601595.1	PREDICTED:_Polistes_canadensis_kynurenine_formamidase_(LOC106785535),_transcript_variant_X4,_mRNA
XM_014746110.1	LOC106785537	XP_014601596.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785537_(LOC106785537),_transcript_variant_X1,_mRNA
XM_014746111.1	LOC106785537	XP_014601597.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785537_(LOC106785537),_transcript_variant_X2,_mRNA
XM_014746112.1	LOC106785537	XP_014601598.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785537_(LOC106785537),_transcript_variant_X3,_mRNA
XM_014746113.1	LOC106785537	XP_014601599.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785537_(LOC106785537),_transcript_variant_X4,_mRNA
XM_014746114.1	LOC106785529	XP_014601600.1	PREDICTED:_Polistes_canadensis_glycosyltransferase-like_protein_LARGE2_(LOC106785529),_transcript_variant_X3,_mRNA
XM_014746115.1	LOC106785537	XP_014601601.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785537_(LOC106785537),_transcript_variant_X5,_mRNA
XM_014746116.1	LOC106785538	XP_014601602.1	PREDICTED:_Polistes_canadensis_sulfatase-modifying_factor_1_(LOC106785538),_transcript_variant_X1,_mRNA
XM_014746117.1	LOC106785538	XP_014601603.1	PREDICTED:_Polistes_canadensis_sulfatase-modifying_factor_1_(LOC106785538),_transcript_variant_X2,_mRNA
XM_014746118.1	LOC106785539	XP_014601604.1	PREDICTED:_Polistes_canadensis_solute_carrier_family_35_member_B1_(LOC106785539),_mRNA
XM_014746119.1	LOC106785540	XP_014601605.1	PREDICTED:_Polistes_canadensis_tetraspanin-9_(LOC106785540),_transcript_variant_X1,_mRNA
XM_014746120.1	LOC106785540	XP_014601606.1	PREDICTED:_Polistes_canadensis_tetraspanin-9_(LOC106785540),_transcript_variant_X2,_mRNA
XM_014746121.1	LOC106785541	XP_014601607.1	PREDICTED:_Polistes_canadensis_mediator_of_RNA_polymerase_II_transcription_subunit_12_(LOC106785541),_mRNA
XM_014746122.1	LOC106785529	XP_014601608.1	PREDICTED:_Polistes_canadensis_glycosyltransferase-like_protein_LARGE2_(LOC106785529),_transcript_variant_X4,_mRNA
XM_014746123.1	LOC106785542	XP_014601609.1	PREDICTED:_Polistes_canadensis_innexin_inx1_(LOC106785542),_mRNA
XM_014746124.1	LOC106785543	XP_014601610.1	PREDICTED:_Polistes_canadensis_innexin_shaking-B-like_(LOC106785543),_mRNA
XM_014746125.1	LOC106785544	XP_014601611.1	PREDICTED:_Polistes_canadensis_recQ-mediated_genome_instability_protein_1-like_(LOC106785544),_transcript_variant_X1,_mRNA
XM_014746126.1	LOC106785544	XP_014601612.1	PREDICTED:_Polistes_canadensis_recQ-mediated_genome_instability_protein_1-like_(LOC106785544),_transcript_variant_X2,_mRNA
XM_014746127.1	LOC106785544	XP_014601613.1	PREDICTED:_Polistes_canadensis_recQ-mediated_genome_instability_protein_1-like_(LOC106785544),_transcript_variant_X3,_mRNA
XM_014746128.1	LOC106785545	XP_014601614.1	PREDICTED:_Polistes_canadensis_frizzled-4_(LOC106785545),_mRNA
XM_014746129.1	LOC106785546	XP_014601615.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785546_(LOC106785546),_transcript_variant_X1,_mRNA
XM_014746130.1	LOC106785546	XP_014601616.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785546_(LOC106785546),_transcript_variant_X3,_mRNA
XM_014746131.1	LOC106785529	XP_014601617.1	PREDICTED:_Polistes_canadensis_glycosyltransferase-like_protein_LARGE2_(LOC106785529),_transcript_variant_X5,_mRNA
XM_014746132.1	LOC106785546	XP_014601618.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785546_(LOC106785546),_transcript_variant_X5,_mRNA
XM_014746133.1	LOC106785548	XP_014601619.1	PREDICTED:_Polistes_canadensis_nucleolar_protein_14_homolog_(LOC106785548),_mRNA
XM_014746134.1	LOC106785549	XP_014601620.1	PREDICTED:_Polistes_canadensis_presenilins-associated_rhomboid-like_protein,_mitochondrial_(LOC106785549),_transcript_variant_X1,_mRNA
XM_014746135.1	LOC106785549	XP_014601621.1	PREDICTED:_Polistes_canadensis_presenilins-associated_rhomboid-like_protein,_mitochondrial_(LOC106785549),_transcript_variant_X2,_mRNA
XM_014746136.1	LOC106785550	XP_014601622.1	PREDICTED:_Polistes_canadensis_S-formylglutathione_hydrolase_(LOC106785550),_transcript_variant_X1,_mRNA
XM_014746137.1	LOC106785550	XP_014601623.1	PREDICTED:_Polistes_canadensis_S-formylglutathione_hydrolase_(LOC106785550),_transcript_variant_X2,_mRNA
XM_014746138.1	LOC106785551	XP_014601624.1	PREDICTED:_Polistes_canadensis_alpha-taxilin_(LOC106785551),_transcript_variant_X1,_mRNA
XM_014746139.1	LOC106785551	XP_014601625.1	PREDICTED:_Polistes_canadensis_alpha-taxilin_(LOC106785551),_transcript_variant_X2,_mRNA
XM_014746140.1	LOC106785551	XP_014601626.1	PREDICTED:_Polistes_canadensis_alpha-taxilin_(LOC106785551),_transcript_variant_X3,_mRNA
XM_014746141.1	LOC106785551	XP_014601627.1	PREDICTED:_Polistes_canadensis_alpha-taxilin_(LOC106785551),_transcript_variant_X4,_mRNA
XM_014746142.1	LOC106785553	XP_014601628.1	PREDICTED:_Polistes_canadensis_transcription_factor_SPT20_homolog_(LOC106785553),_transcript_variant_X1,_mRNA
XM_014746143.1	LOC106785552	XP_014601629.1	PREDICTED:_Polistes_canadensis_DCN1-like_protein_5_(LOC106785552),_mRNA
XM_014746144.1	LOC106785553	XP_014601630.1	PREDICTED:_Polistes_canadensis_transcription_factor_SPT20_homolog_(LOC106785553),_transcript_variant_X2,_mRNA
XM_014746145.1	LOC106785554	XP_014601631.1	PREDICTED:_Polistes_canadensis_putative_uncharacterized_protein_DDB_G0282133_(LOC106785554),_transcript_variant_X1,_mRNA
XM_014746146.1	LOC106785554	XP_014601632.1	PREDICTED:_Polistes_canadensis_putative_uncharacterized_protein_DDB_G0282133_(LOC106785554),_transcript_variant_X2,_mRNA
XM_014746147.1	LOC106785555	XP_014601633.1	PREDICTED:_Polistes_canadensis_1-acyl-sn-glycerol-3-phosphate_acyltransferase_alpha_(LOC106785555),_mRNA
XM_014746148.1	LOC106785556	XP_014601634.1	PREDICTED:_Polistes_canadensis_photoreceptor-specific_nuclear_receptor-like_(LOC106785556),_transcript_variant_X1,_mRNA
XM_014746149.1	LOC106785556	XP_014601635.1	PREDICTED:_Polistes_canadensis_photoreceptor-specific_nuclear_receptor-like_(LOC106785556),_transcript_variant_X2,_mRNA
XM_014746150.1	LOC106785557	XP_014601636.1	PREDICTED:_Polistes_canadensis_coiled-coil_domain-containing_protein_6-like_(LOC106785557),_transcript_variant_X1,_mRNA
XM_014746151.1	LOC106785557	XP_014601637.1	PREDICTED:_Polistes_canadensis_coiled-coil_domain-containing_protein_6-like_(LOC106785557),_transcript_variant_X2,_mRNA
XM_014746152.1	LOC106785559	XP_014601638.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785559_(LOC106785559),_mRNA
XM_014746153.1	LOC106785560	XP_014601639.1	PREDICTED:_Polistes_canadensis_40S_ribosomal_protein_S23_(LOC106785560),_mRNA
XM_014746154.1	LOC106785561	XP_014601640.1	PREDICTED:_Polistes_canadensis_thrombospondin_type-1_domain-containing_protein_4-like_(LOC106785561),_transcript_variant_X1,_mRNA
XM_014746155.1	LOC106785558	XP_014601641.1	PREDICTED:_Polistes_canadensis_V-type_proton_ATPase_subunit_E_(LOC106785558),_mRNA
XM_014746156.1	LOC106785561	XP_014601642.1	PREDICTED:_Polistes_canadensis_thrombospondin_type-1_domain-containing_protein_4-like_(LOC106785561),_transcript_variant_X2,_mRNA
XM_014746157.1	LOC106785561	XP_014601643.1	PREDICTED:_Polistes_canadensis_thrombospondin_type-1_domain-containing_protein_4-like_(LOC106785561),_transcript_variant_X3,_mRNA
XM_014746158.1	LOC106785561	XP_014601644.1	PREDICTED:_Polistes_canadensis_thrombospondin_type-1_domain-containing_protein_4-like_(LOC106785561),_transcript_variant_X4,_mRNA
XM_014746159.1	LOC106785561	XP_014601645.1	PREDICTED:_Polistes_canadensis_thrombospondin_type-1_domain-containing_protein_4-like_(LOC106785561),_transcript_variant_X5,_mRNA
XM_014746160.1	LOC106785562	XP_014601646.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106785562_(LOC106785562),_mRNA
XM_014746161.1	LOC106785563	XP_014601647.1	PREDICTED:_Polistes_canadensis_prostaglandin_E2_receptor_EP3_subtype_(LOC106785563),_transcript_variant_X1,_mRNA
